Date,Open,High,Low,Close,Adj Close,Volume
2013-05-24,434.802032,436.570526,432.690765,433.838287,433.838287,4623400
2013-05-28,438.895416,443.187500,437.355438,437.787628,437.787628,4544300
2013-05-29,435.025574,436.158203,429.352478,431.349487,431.349487,4052900
2013-05-30,432.149292,436.610260,430.405640,432.566559,432.566559,4268900
2013-05-31,431.255096,435.666412,430.957031,432.795074,432.795074,3964400
2013-06-03,433.679321,434.161194,424.747437,431.011688,431.011688,4983500
2013-06-04,431.120972,432.482117,424.275482,426.774231,426.774231,3761400
2013-06-05,428.468231,431.915802,425.795624,427.072296,427.072296,4240900
2013-06-06,429.357452,430.365875,420.872620,429.526337,429.526337,5191600
2013-06-07,432.397675,437.156708,429.864136,437.022583,437.022583,5383900
2013-06-10,438.199921,442.621185,437.201416,442.233704,442.233704,4705900
2013-06-11,439.128876,440.634094,436.918274,437.062317,437.062317,3538000
2013-06-12,439.869080,440.137329,432.015167,433.172638,433.172638,4438300
2013-06-13,431.682312,436.987823,429.953552,435.666412,435.666412,4166600
2013-06-14,437.206390,439.491516,434.240692,434.692749,434.692749,4519100
2013-06-17,436.774200,441.841248,436.302277,440.261536,440.261536,4320300
2013-06-18,441.453766,447.588867,441.304749,447.400085,447.400085,4361900
2013-06-19,447.772675,452.477081,445.850189,447.429901,447.429901,5869700
2013-06-20,444.106506,447.588867,438.801025,439.511414,439.511414,6787800
2013-06-21,441.299774,442.064789,433.714111,437.618713,437.618713,8016200
2013-06-24,433.122955,435.328613,428.835846,432.084717,432.084717,6072900
2013-06-25,435.795563,436.997742,429.461761,430.301300,430.301300,5139600
2013-06-26,434.051910,436.163177,432.472198,434.002228,434.002228,3686500
2013-06-27,436.560608,439.486572,435.492554,435.701172,435.701172,3877900
2013-06-28,434.623199,438.070770,434.270477,437.340515,437.340515,4729000
2013-07-01,440.360870,443.157684,439.640564,441.071259,441.071259,3471900
2013-07-02,442.223755,442.621185,435.800537,438.304260,438.304260,3807400
2013-07-03,437.107025,441.712097,436.411560,440.350952,440.350952,2107500
2013-07-05,442.129364,444.811920,440.803009,443.858124,443.858124,3425900
2013-07-08,446.699646,450.206848,445.641541,449.620636,449.620636,3964600
2013-07-09,452.556549,453.525269,446.088623,449.695160,449.695160,3984400
2013-07-10,448.805939,452.626099,447.280884,450.067749,450.067749,3438900
2013-07-11,453.550079,457.429871,451.324554,457.146698,457.146698,5201900
2013-07-12,457.027466,458.517792,454.662842,458.517792,458.517792,5169800
2013-07-15,459.163574,461.001617,455.219238,459.357330,459.357330,3946400
2013-07-16,460.569427,460.986725,453.997192,456.833740,456.833740,3991600
2013-07-17,457.524231,460.435303,455.189423,456.307159,456.307159,3031700
2013-07-18,456.525726,457.027466,448.676788,452.397583,452.397583,7316100
2013-07-19,440.440369,448.557556,434.975891,445.403076,445.403076,14814300
2013-07-22,448.085632,453.386169,445.601776,452.407532,452.407532,5844100
2013-07-23,452.407532,453.550079,446.878479,448.979828,448.979828,4117900
2013-07-24,450.698639,452.208832,447.439850,448.532715,448.532715,4184000
2013-07-25,444.046906,445.527283,440.177063,440.981842,440.981842,6041100
2013-07-26,440.629120,442.119446,438.150269,439.814423,439.814423,3578400
2013-07-29,439.590881,444.518829,437.598846,438.284393,438.284393,3808200
2013-07-30,439.869080,444.911285,437.588898,442.581421,442.581421,3534000
2013-07-31,443.609741,445.358368,440.226746,441.006683,441.006683,4375200
2013-08-01,444.608246,449.352386,444.608246,449.188477,449.188477,4304500
2013-08-02,448.800995,450.569489,447.499451,450.355865,450.355865,3450000
2013-08-05,449.769684,449.834259,446.694672,449.575928,449.575928,2636300
2013-08-06,449.421936,451.915710,444.970886,445.388184,445.388184,3031700
2013-08-07,444.628113,446.322113,441.672333,442.447296,442.447296,2776200
2013-08-08,444.851654,445.025543,439.784637,443.445801,443.445801,2995200
2013-08-09,442.402588,444.866577,442.124420,442.328094,442.328094,2664500
2013-08-12,440.584412,440.634094,437.976379,439.893921,439.893921,2771800
2013-08-13,440.549652,441.379242,435.268982,437.777679,437.777679,2858000
2013-08-14,436.346985,437.270966,430.778198,432.094635,432.094635,4191400
2013-08-15,429.427002,429.665436,426.227814,427.052429,427.052429,3762600
2013-08-16,427.857208,428.433441,425.502502,425.686310,425.686310,3371900
2013-08-19,426.083740,433.182556,425.954590,430.028076,430.028076,3645300
2013-08-20,431.369354,433.237213,428.979889,429.913818,429.913818,2481900
2013-08-21,432.511932,435.621704,430.450348,431.856201,431.856201,3537400
2013-08-22,433.530304,434.548676,432.313232,434.032043,434.032043,1751000
2013-08-23,436.078735,436.163177,432.064850,432.293335,432.293335,2168100
2013-08-26,432.189026,434.623199,430.226776,430.395691,430.395691,2118600
2013-08-27,427.032562,429.074280,421.210419,422.328156,422.328156,3490700
2013-08-28,422.377838,424.941162,421.145844,421.533325,421.533325,2677000
2013-08-29,421.791656,427.410095,421.553192,424.951111,424.951111,2976100
2013-08-30,425.115051,426.247681,420.048004,420.713654,420.713654,3747400
2013-09-03,424.419556,430.296326,424.215881,427.410095,427.410095,4121700
2013-09-04,427.395203,433.927704,424.821930,432.998749,432.998749,4108800
2013-09-05,433.927704,437.097107,432.988831,436.938141,436.938141,2599200
2013-09-06,438.368835,439.034515,434.046936,436.948059,436.948059,3143400
2013-09-09,439.009674,442.000214,438.358887,441.155701,441.155701,2485100
2013-09-10,442.134338,443.117950,439.143799,441.463715,441.463715,2591800
2013-09-11,441.399109,445.586884,440.177063,445.199402,445.199402,3242100
2013-09-12,445.800507,446.048889,442.129364,443.644531,443.644531,2205100
2013-09-13,444.359863,444.946045,439.561066,441.662415,441.662415,2667900
2013-09-16,445.204376,445.601776,439.575989,441.011658,441.011658,2690300
2013-09-17,440.837769,441.324615,437.653473,440.191986,440.191986,2535100
2013-09-18,440.311188,449.064270,438.681793,448.741364,448.741364,3894500
2013-09-19,450.067749,450.067749,444.806946,446.292297,446.292297,3216400
2013-09-20,446.292297,449.143738,444.916260,448.637054,448.637054,8746900
2013-09-23,445.179535,447.881958,439.739929,440.385712,440.385712,3577800
2013-09-24,440.385712,442.174072,437.852203,440.554626,440.554626,2992800
2013-09-25,440.410553,440.410553,434.970947,435.780670,435.780670,3319300
2013-09-26,436.312195,438.522827,434.672882,436.247620,436.247620,2536100
2013-09-27,434.583466,435.924744,432.839783,435.363373,435.363373,2533900
2013-09-30,431.731995,437.574005,431.349487,435.124939,435.124939,3467100
2013-10-01,437.280914,440.966949,437.181549,440.634094,440.634094,3391400
2013-10-02,438.512909,441.806488,436.073761,441.125916,441.125916,3009900
2013-10-03,441.130859,444.161163,433.232239,435.214355,435.214355,4261500
2013-10-04,434.672882,435.919769,432.189026,433.356445,433.356445,2733600
2013-10-07,430.922272,434.171143,429.263062,430.072784,430.072784,2603900
2013-10-08,429.864136,430.192017,423.063385,424.076782,424.076782,3912500
2013-10-09,425.373352,428.537781,418.766327,425.164703,425.164703,5337000
2013-10-10,429.128937,431.607819,427.325653,431.314728,431.314728,4539800
2013-10-11,430.216858,433.917786,429.854218,433.177612,433.177612,2836100
2013-10-14,430.529816,435.293823,429.898926,435.224274,435.224274,2503300
2013-10-15,435.050415,439.953522,434.176117,438.155212,438.155212,3204400
2013-10-16,440.072754,446.262482,439.148773,446.113464,446.113464,4041300
2013-10-17,443.609741,445.552124,440.003204,441.523315,441.523315,8568500
2013-10-18,485.134674,504.449036,483.852997,502.437134,502.437134,23283100
2013-10-21,502.461975,506.207611,496.545441,498.408325,498.408325,7303700
2013-10-22,499.252838,503.226990,494.677612,500.246368,500.246368,4445900
2013-10-23,497.265778,514.031738,497.081970,512.372498,512.372498,5361000
2013-10-24,512.601013,516.922913,509.088867,509.461456,509.461456,4211200
2013-10-25,511.085876,511.085876,502.104309,504.319885,504.319885,4087300
2013-10-28,504.319885,508.408295,503.222015,504.220520,504.220520,2332400
2013-10-29,506.257294,515.119629,503.475372,514.771912,514.771912,3230800
2013-10-30,515.363037,515.402771,509.684998,511.880707,511.880707,2665300
2013-10-31,511.140533,517.394836,508.676544,511.960205,511.960205,3301200
2013-11-01,512.561279,514.652710,509.237885,510.201630,510.201630,2583200
2013-11-04,512.417236,512.849426,507.712830,509.739624,509.739624,2292300
2013-11-05,506.878235,512.491760,505.422699,507.459473,507.459473,2378000
2013-11-06,509.486298,510.181763,504.404327,508.070496,508.070496,1837600
2013-11-07,508.000946,508.656677,500.564301,500.718323,500.718323,3381000
2013-11-08,501.115723,505.959229,500.991547,504.732208,504.732208,2598200
2013-11-11,501.493256,504.682526,500.743134,502.029785,502.029785,2239600
2013-11-12,500.594116,505.492249,499.252838,502.620941,502.620941,2451900
2013-11-13,500.122192,513.087830,499.997986,512.899109,512.899109,3179200
2013-11-14,513.619385,516.515564,511.845947,514.270142,514.270142,2348500
2013-11-15,514.091309,515.646240,511.826050,513.440552,513.440552,2569100
2013-11-18,514.528503,520.981506,511.294525,512.442078,512.442078,3542200
2013-11-19,512.526489,514.031738,508.219513,509.287567,509.287567,2277800
2013-11-20,511.647217,513.341187,506.883209,507.851898,507.851898,1939800
2013-11-21,510.181763,515.800232,509.684998,513.693909,513.693909,2197700
2013-11-22,513.371033,514.737122,511.284576,512.610962,512.610962,2524600
2013-11-25,515.228943,523.192139,514.165833,519.585571,519.585571,3246900
2013-11-26,520.911987,527.320313,518.100281,525.785278,525.785278,4602200
2013-11-27,527.583557,530.549316,526.575134,528.120117,528.120117,2261700
2013-11-29,527.648132,529.863770,526.301941,526.371460,526.371460,2401000
2013-12-02,528.318787,529.729614,521.984985,523.832947,523.832947,2764200
2013-12-03,522.079407,528.283997,521.120605,523.226929,523.226929,3373900
2013-12-04,522.288025,528.552307,521.607422,525.671021,525.671021,2398600
2013-12-05,525.184204,526.406250,522.148926,525.253723,525.253723,2282000
2013-12-06,531.438477,531.542847,526.614868,531.478271,531.478271,2876100
2013-12-09,532.034607,537.658081,530.559204,535.586548,535.586548,2984400
2013-12-10,534.597961,542.625732,534.349548,538.825439,538.825439,3731800
2013-12-11,540.186584,542.133911,534.111145,535.164246,535.164246,3445800
2013-12-12,536.296875,537.971008,531.046082,531.522949,531.522949,3213600
2013-12-13,534.225403,534.667480,525.526978,526.967590,526.967590,4352800
2013-12-16,528.562195,533.872681,527.573669,533.023193,533.023193,3224800
2013-12-17,532.943726,536.888062,530.738037,531.473267,531.473267,3091300
2013-12-18,532.461853,538.969543,526.098267,538.870178,538.870178,4449300
2013-12-19,536.893005,542.466797,536.053467,539.600403,539.600403,3353000
2013-12-20,540.633728,547.027100,540.484680,546.753906,546.753906,6565600
2013-12-23,550.340576,554.294861,548.989380,553.947083,553.947083,3465500
2013-12-24,553.882507,554.016663,550.469727,552.327637,552.327637,1477800
2013-12-26,553.405640,555.884521,550.762817,555.119507,555.119507,2692900
2013-12-27,556.381287,556.520386,552.874084,555.586426,555.586426,3159800
2013-12-30,556.550171,556.629639,550.926758,551.145325,551.145325,2488100
2013-12-31,552.526367,556.878052,549.555664,556.734009,556.734009,2733400
2014-01-02,554.125916,555.263550,550.549194,552.963501,552.963501,3666400
2014-01-03,553.897461,554.856201,548.894958,548.929749,548.929749,3355000
2014-01-06,552.908875,555.814941,549.645081,555.049927,555.049927,3561600
2014-01-07,558.865112,566.162659,556.957520,565.750366,565.750366,5138400
2014-01-08,569.297241,569.953003,562.983337,566.927673,566.927673,4514100
2014-01-09,568.025513,568.413025,559.143311,561.468201,561.468201,4196000
2014-01-10,565.859619,565.859619,557.499023,561.438354,561.438354,4314700
2014-01-13,559.595398,569.749329,554.975403,557.861633,557.861633,4869100
2014-01-14,565.298279,571.781128,560.400146,570.986267,570.986267,4997400
2014-01-15,572.769714,573.768188,568.199402,570.598816,570.598816,3925700
2014-01-16,570.837280,575.223694,570.290833,574.374268,574.374268,3389600
2014-01-17,574.687195,576.565002,568.403076,571.547607,571.547607,5437700
2014-01-21,576.714050,578.239136,571.930176,578.090088,578.090088,3985400
2014-01-22,579.535706,580.171570,575.685730,578.745789,578.745789,3163200
2014-01-23,576.252014,577.489014,573.455200,576.301697,576.301697,3923400
2014-01-24,571.786072,573.047852,557.871582,558.283875,558.283875,7835500
2014-01-27,559.411560,559.610291,537.638184,547.056946,547.056946,8763800
2014-01-28,551.572571,559.237671,551.383789,557.876526,557.876526,4449100
2014-01-29,555.944092,557.250610,546.157776,549.883545,549.883545,4790600
2014-01-30,568.800476,572.521301,559.982849,564.026550,564.026550,10248900
2014-01-31,581.890381,589.436279,571.845703,586.669312,586.669312,11204900
2014-02-03,585.789978,587.041870,562.347473,563.052856,563.052856,9197600
2014-02-04,565.318176,573.768188,564.831299,565.402588,565.402588,5660300
2014-02-05,567.995728,571.666870,560.365356,567.906311,567.906311,4820000
2014-02-06,571.845703,576.331543,570.067261,576.232178,576.232178,3918300
2014-02-07,580.042358,585.144226,576.530212,584.915710,584.915710,5306500
2014-02-10,582.113892,587.379639,580.732910,582.675232,582.675232,3915500
2014-02-11,586.271851,592.084045,582.317566,591.244507,591.244507,4128200
2014-02-12,590.658325,591.155090,586.872986,589.510803,589.510803,3471300
2014-02-13,586.559998,596.073120,586.018494,596.073120,596.073120,3696500
2014-02-14,593.941956,598.303589,592.546082,597.513733,597.513733,4401800
2014-02-18,596.823242,602.516235,596.122803,601.527649,601.527649,4245100
2014-02-19,598.755676,600.703003,594.880859,597.285217,597.285217,4234500
2014-02-20,597.682678,599.545532,596.232056,598.164490,598.164490,3423700
2014-02-21,600.002563,601.025879,597.533630,598.005554,598.005554,3748800
2014-02-24,598.785461,606.137634,598.656311,602.337402,602.337402,3370300
2014-02-25,604.041321,608.293640,601.299133,606.058167,606.058167,2896000
2014-02-26,608.045227,610.469482,602.958313,606.142639,606.142639,3990000
2014-02-27,605.258362,608.159485,604.572815,605.665710,605.665710,2536300
2014-02-28,606.227051,608.139648,599.212708,603.897217,603.897217,4657300
2014-03-03,599.476013,600.017456,592.218201,597.459106,597.459106,4236900
2014-03-04,603.574341,604.071106,600.842102,603.529602,603.529602,2954400
2014-03-05,603.599182,607.588196,601.790955,605.193787,605.193787,2486500
2014-03-06,607.190796,609.113281,605.362671,605.864441,605.864441,2552600
2014-03-07,609.436218,609.530579,601.805847,603.470032,603.470032,3049900
2014-03-10,603.917114,604.885803,598.154602,601.870422,601.870422,2444900
2014-03-11,602.963318,603.236511,594.453674,596.117798,596.117798,3448200
2014-03-12,594.334412,600.022461,588.268860,599.749207,599.749207,3954000
2014-03-13,600.072083,601.338867,588.552063,590.688171,590.688171,4721500
2014-03-14,587.175964,591.587280,582.476563,582.610657,582.610657,4617500
2014-03-17,585.814819,594.667236,585.248535,592.198303,592.198303,4352200
2014-03-18,593.475037,601.850525,592.675232,601.716431,601.716431,3653500
2014-03-19,601.984680,602.079041,593.345886,595.750244,595.750244,3246700
